name,biker_sys_nr,age,team,team_sys_nr,time_in_s,gc,gc_time_in_s,year,stage,position
F.Beppu,190,35,Trek - Segafredo,10088,10751.0,36,10751.0,2018,1,33
J.Arcas,25695,26,Movistar Team,10081,10751.0,37,10751.0,2018,1,34
G.Preidler,6244,28,Groupama - FDJ,10079,10751.0,38,10751.0,2018,1,35
J.Bakelants,602,32,AG2R La Mondiale,10072,10751.0,39,10751.0,2018,1,36
J.Fröhlinger,32,33,Team Sunweb,10087,10751.0,40,10751.0,2018,1,37
M.Cherel,349,32,AG2R La Mondiale,10072,10751.0,41,10751.0,2018,1,38
S.Erik Bystrøm,4953,26,UAE Team Emirates,10089,10751.0,42,10751.0,2018,1,39
D.Formolo,11011,26,Bora - Hansgrohe,10076,10751.0,43,10751.0,2018,1,40
S.Puccio,3929,29,Team Sky,10086,10751.0,44,10751.0,2018,1,41
M.Delage,155,33,Groupama - FDJ,10079,10751.0,45,10751.0,2018,1,42
B.Lambrecht,45460,21,Lotto - Soudal,10080,10751.0,46,10751.0,2018,1,43
M.Sarreau,17210,25,Groupama - FDJ,10079,10751.0,47,10751.0,2018,1,44
K.Zielinski,3196,30,Team Hurom,11090,10751.0,48,10751.0,2018,1,45
A.Zeits,737,32,Astana Pro Team,10073,10751.0,49,10751.0,2018,1,46
N.Bico,18317,24,Movistar Team,10081,10751.0,50,10751.0,2018,1,47
S.Luis Henao,5592,31,Team Sky,10086,10751.0,51,10751.0,2018,1,48
E.Buchmann,9344,26,Bora - Hansgrohe,10076,10751.0,52,10751.0,2018,1,49
D.Novak,27210,23,Bahrain - Merida,10074,10751.0,53,10751.0,2018,1,50
L.Angel Mate,2297,34,"Cofidis, Solutions Credits",10094,10751.0,54,10751.0,2018,1,51
E.Shalunov,6381,26,Gazprom - RusVelo,10098,10751.0,55,10751.0,2018,1,52
Y.Gidich,27257,22,Astana Pro Team,10073,10751.0,56,10751.0,2018,1,53
D.Teuns,8068,26,BMC Racing Team,10075,10751.0,57,10751.0,2018,1,54
A.Duchesne,6260,27,Groupama - FDJ,10079,10751.0,58,10751.0,2018,1,55
S.Dillier,3303,28,AG2R La Mondiale,10072,10751.0,59,10751.0,2018,1,56
R.Costa,114,32,UAE Team Emirates,10089,10751.0,60,10751.0,2018,1,57
P.Sivakov,37280,21,Team Sky,10086,10751.0,61,10751.0,2018,1,58
N.Roche,189,34,BMC Racing Team,10075,10751.0,62,10751.0,2018,1,59
A.Pedrero,10996,27,Movistar Team,10081,10751.0,63,10751.0,2018,1,60
C.Chevrier,15750,26,AG2R La Mondiale,10072,10751.0,64,10751.0,2018,1,61
J.Herrada Lopez,1323,33,"Cofidis, Solutions Credits",10094,10751.0,65,10751.0,2018,1,62
I.Rovny,709,31,Gazprom - RusVelo,10098,10751.0,66,10751.0,2018,1,63
B.O'Connor,42186,23,Dimension Data,10078,10751.0,67,10751.0,2018,1,64
S.Cras,27332,22,Katusha - Alpecin,10084,10751.0,68,10751.0,2018,1,65
S.Spilak,147,32,Katusha - Alpecin,10084,10751.0,69,10751.0,2018,1,66
M.Rutkiewicz,746,37,Wibatech Merx 7R,11089,10751.0,70,10751.0,2018,1,67
D.Teklehaimanot,1295,30,"Cofidis, Solutions Credits",10094,10751.0,71,10751.0,2018,1,68
D.Devenyns,752,35,Quick-Step Floors,10083,10751.0,72,10751.0,2018,1,69
F.Aru,10303,28,UAE Team Emirates,10089,10751.0,73,10751.0,2018,1,70
R.Kreuziger,36,32,Mitchelton - Scott,10082,10751.0,74,10751.0,2018,1,71
V.Agnoli,776,33,Bahrain - Merida,10074,10751.0,75,10751.0,2018,1,72
E.Capecchi,290,32,Quick-Step Floors,10083,10751.0,76,10751.0,2018,1,73
M.Padun,27043,22,Bahrain - Merida,10074,10751.0,77,10751.0,2018,1,74
N.Berhane,6257,27,Dimension Data,10078,10751.0,78,10751.0,2018,1,75
A.Nych,16683,23,Gazprom - RusVelo,10098,10751.0,79,10751.0,2018,1,76
J.Pantano,1294,30,Trek - Segafredo,10088,10751.0,80,10751.0,2018,1,77
V.Conti,20511,25,UAE Team Emirates,10089,10751.0,81,10751.0,2018,1,78
E.Battaglin,2312,29,Team LottoNL - Jumbo,10085,10751.0,82,10751.0,2018,1,79
L.Vervaeke,8078,25,Team Sunweb,10087,10751.0,83,10751.0,2018,1,80
F.Felline,1580,28,Trek - Segafredo,10088,10751.0,84,10751.0,2018,1,81
M.Mørkøv,721,33,Quick-Step Floors,10083,10751.0,85,10751.0,2018,1,82
T.Pinot,860,28,Groupama - FDJ,10079,10751.0,86,10751.0,2018,1,83
L.De Plus,27333,23,Quick-Step Floors,10083,10751.0,87,10751.0,2018,1,84
M.Golas,926,34,Team Sky,10086,10751.0,88,10751.0,2018,1,85
G.Bennett,3352,28,Team LottoNL - Jumbo,10085,10751.0,89,10751.0,2018,1,86
N.Peters,20448,24,AG2R La Mondiale,10072,10751.0,90,10751.0,2018,1,87
M.Kwiatkowski,2961,28,Team Sky,10086,10751.0,91,10751.0,2018,1,88
P.Konrad,6245,27,Bora - Hansgrohe,10076,10751.0,92,10751.0,2018,1,89
H.Carretero,45082,23,Movistar Team,10081,10751.0,93,10751.0,2018,1,90
I.Stannard,715,31,Team Sky,10086,10751.0,94,10751.0,2018,1,91
K.Gradek,6555,28,CCC Sprandi Polkowice,10093,10751.0,95,10751.0,2018,1,92
D.Martinelli,14717,25,Quick-Step Floors,10083,10751.0,96,10751.0,2018,1,93
J.Kaczmarek,18181,25,Team Hurom,11090,10751.0,97,10751.0,2018,1,94
F.De Tier,22679,26,Team LottoNL - Jumbo,10085,10751.0,98,10751.0,2018,1,95
S.Modolo,1579,31,Team EF Education First - Drapac,10077,10751.0,99,10751.0,2018,1,96
A.De Marchi,3103,32,BMC Racing Team,10075,10751.0,4,10748.0,2018,1,97
R.Hollenstein,2294,33,Katusha - Alpecin,10084,10751.0,100,10751.0,2018,1,98
Z.Bizhigitov,18570,27,Astana Pro Team,10073,10751.0,101,10751.0,2018,1,99
A.Stachowiak,8081,29,Voster Uniwheels,10440,10751.0,102,10751.0,2018,1,100
D.Quintana,25680,26,Movistar Team,10081,10751.0,103,10751.0,2018,1,101
M.Podlaski,8080,30,Voster Uniwheels,10440,10751.0,104,10751.0,2018,1,102
S.Davies,31790,23,Dimension Data,10078,10751.0,105,10751.0,2018,1,103
J.Restrepo,10916,24,Katusha - Alpecin,10084,10751.0,106,10751.0,2018,1,104
B.Gastauer,852,31,AG2R La Mondiale,10072,10751.0,107,10751.0,2018,1,105
D.Moreno,335,37,Team EF Education First - Drapac,10077,10751.0,108,10751.0,2018,1,106
C.Verona,7781,26,Mitchelton - Scott,10082,10751.0,109,10751.0,2018,1,107
L.Bak,464,38,Lotto - Soudal,10080,10751.0,110,10751.0,2018,1,108
H.Vanhoucke,39387,21,Lotto - Soudal,10080,10751.0,111,10751.0,2018,1,109
G.Bole,790,33,Bahrain - Merida,10074,10751.0,112,10751.0,2018,1,110
A.Bettiol,20584,25,BMC Racing Team,10075,10751.0,113,10751.0,2018,1,111
E.Ravasi,20579,24,UAE Team Emirates,10089,10751.0,114,10751.0,2018,1,112
W.Bonnet,164,36,Groupama - FDJ,10079,10751.0,115,10751.0,2018,1,113
E.Sepulveda,9451,27,Movistar Team,10081,10751.0,116,10751.0,2018,1,114
J.Tratnik,3050,28,CCC Sprandi Polkowice,10093,10751.0,117,10751.0,2018,1,115
D.Wyss,912,33,BMC Racing Team,10075,10751.0,118,10751.0,2018,1,116
S.Firsanov,980,36,Gazprom - RusVelo,10098,10751.0,119,10751.0,2018,1,117
P.Niemiec,1836,38,UAE Team Emirates,10089,10751.0,120,10751.0,2018,1,118
S.Shilov,9164,30,Gazprom - RusVelo,10098,10751.0,121,10751.0,2018,1,119
R.Dennis,2322,28,BMC Racing Team,10075,10751.0,122,10751.0,2018,1,120
M.Paluta,27075,23,CCC Sprandi Polkowice,10093,10751.0,5,10749.0,2018,1,121
P.Kennaugh,714,29,Bora - Hansgrohe,10076,10751.0,123,10751.0,2018,1,122
L.Morton,7907,26,Dimension Data,10078,10751.0,124,10751.0,2018,1,123
J.Venter,1065,31,Dimension Data,10078,10751.0,125,10751.0,2018,1,124
S.Armee,2503,33,Lotto - Soudal,10080,10751.0,126,10751.0,2018,1,125
B.Van Lerberghe,8076,26,"Cofidis, Solutions Credits",10094,10751.0,127,10751.0,2018,1,126
M.Storer,37447,21,Team Sunweb,10087,10751.0,128,10751.0,2018,1,127
G.Van Hoecke,7580,27,Team LottoNL - Jumbo,10085,10751.0,129,10751.0,2018,1,128
M.Le Turnier,27300,23,"Cofidis, Solutions Credits",10094,10751.0,130,10751.0,2018,1,129
J.Shaw,37375,22,Lotto - Soudal,10080,10751.0,131,10751.0,2018,1,130
M.Albasini,91,38,Mitchelton - Scott,10082,10751.0,132,10751.0,2018,1,131
C.Benedetti,3224,31,Bora - Hansgrohe,10076,10751.0,133,10751.0,2018,1,132
S.Rossetto,1301,31,"Cofidis, Solutions Credits",10094,10751.0,6,10750.0,2018,1,133
K.Domagalski,7594,29,ONE Pro Cycling,10462,10751.0,134,10751.0,2018,1,134
L.Vincent,26308,23,Groupama - FDJ,10079,10751.0,135,10751.0,2018,1,135
A.Greipel,377,36,Lotto - Soudal,10080,10751.0,136,10751.0,2018,1,136
T.Leezer,368,33,Team LottoNL - Jumbo,10085,10751.0,137,10751.0,2018,1,137
L.Mezgec,9234,30,Mitchelton - Scott,10082,10751.0,138,10751.0,2018,1,138
B.Van Poppel,3187,30,Trek - Segafredo,10088,10777.0,139,10777.0,2018,1,139
M.Hofland,2524,27,Lotto - Soudal,10080,10777.0,140,10777.0,2018,1,140
A.Foliforov,9121,26,Gazprom - RusVelo,10098,10792.0,141,10792.0,2018,1,141
A.Edmondson,18079,25,Mitchelton - Scott,10082,10797.0,142,10797.0,2018,1,142
M.Belkov,2147,33,Katusha - Alpecin,10084,10797.0,143,10797.0,2018,1,143
L.Boom,301,33,Team LottoNL - Jumbo,10085,10840.0,144,10840.0,2018,1,144
M.Docker,941,32,Team EF Education First - Drapac,10077,10860.0,145,10860.0,2018,1,145
M.Schwarzmann,3226,27,Bora - Hansgrohe,10076,10871.0,146,10871.0,2018,1,146
L.Hofstede,16986,24,Team Sunweb,10087,10911.0,147,10911.0,2018,1,147
B.Eisel,93,37,Dimension Data,10078,10917.0,148,10917.0,2018,1,148
L.Owen,27040,23,Team EF Education First - Drapac,10077,10936.0,149,10936.0,2018,1,149
A.Frame,17955,25,Trek - Segafredo,10088,10961.0,150,10961.0,2018,1,150
P.Bauhaus,16816,24,Team Sunweb,10087,11105.0,151,11105.0,2018,1,151
D.McLay,16154,26,Team EF Education First - Drapac,10077,11120.0,152,11120.0,2018,1,152
J.Cardona,41296,21,Team EF Education First - Drapac,10077,11120.0,153,11120.0,2018,1,153
K.Magnusson,11833,26,Team EF Education First - Drapac,10077,11699.0,154,11699.0,2018,1,154
P.Ackermann,9746,24,Bora - Hansgrohe,10076,11799.0,1,22530.0,2018,2,1
A.Hodeg,41293,22,Quick-Step Floors,10083,11799.0,2,22538.0,2018,2,2
G.Nizzolo,2982,29,Trek - Segafredo,10088,11799.0,4,22546.0,2018,2,3
L.Mezgec,9234,30,Mitchelton - Scott,10082,11799.0,70,22550.0,2018,2,4
S.Consonni,20454,24,UAE Team Emirates,10089,11799.0,10,22550.0,2018,2,5
N.Bonifazio,16823,25,Bahrain - Merida,10074,11799.0,14,22550.0,2018,2,6
M.Sarreau,17210,25,Groupama - FDJ,10079,11799.0,23,22550.0,2018,2,7
M.Teunissen,11313,26,Team Sunweb,10087,11799.0,11,22550.0,2018,2,8
C.Venturini,21921,25,AG2R La Mondiale,10072,11799.0,12,22550.0,2018,2,9
K.Zielinski,3196,30,Team Hurom,11090,11799.0,25,22550.0,2018,2,10
S.Modolo,1579,31,Team EF Education First - Drapac,10077,11799.0,50,22550.0,2018,2,11
D.Van Poppel,7730,25,Team LottoNL - Jumbo,10085,11799.0,13,22550.0,2018,2,12
M.Trentin,3933,29,Mitchelton - Scott,10082,11799.0,5,22546.0,2018,2,13
E.Boasson Hagen,31,31,Dimension Data,10078,11799.0,15,22550.0,2018,2,14
M.Hofland,2524,27,Lotto - Soudal,10080,11799.0,130,22576.0,2018,2,15
M.Mørkøv,721,33,Quick-Step Floors,10083,11799.0,45,22550.0,2018,2,16
S.Oomen,16988,23,Team Sunweb,10087,11799.0,17,22550.0,2018,2,17
N.Bouhanni,2530,28,"Cofidis, Solutions Credits",10094,11799.0,16,22550.0,2018,2,18
N.Haas,7208,29,Katusha - Alpecin,10084,11799.0,18,22550.0,2018,2,19
S.Erik Bystrøm,4953,26,UAE Team Emirates,10089,11799.0,26,22550.0,2018,2,20
A.Greipel,377,36,Lotto - Soudal,10080,11799.0,83,22550.0,2018,2,21
M.Kwiatkowski,2961,28,Team Sky,10086,11799.0,52,22550.0,2018,2,22
S.Chernetski,6526,28,Astana Pro Team,10073,11799.0,19,22550.0,2018,2,23
M.Paluta,27075,23,CCC Sprandi Polkowice,10093,11799.0,8,22548.0,2018,2,24
M.Cherel,349,32,AG2R La Mondiale,10072,11799.0,27,22550.0,2018,2,25
J.Fröhlinger,32,33,Team Sunweb,10087,11799.0,28,22550.0,2018,2,26
R.Carapaz,23097,25,Movistar Team,10081,11799.0,22,22550.0,2018,2,27
S.Yates,6242,26,Mitchelton - Scott,10082,11799.0,21,22550.0,2018,2,28
G.Brambilla,2741,31,Trek - Segafredo,10088,11799.0,24,22550.0,2018,2,29
F.Aru,10303,28,UAE Team Emirates,10089,11799.0,46,22550.0,2018,2,30
T.Leezer,368,33,Team LottoNL - Jumbo,10085,11799.0,90,22550.0,2018,2,31
A.Lutsenko,6230,26,Astana Pro Team,10073,11799.0,29,22550.0,2018,2,32
M.Delage,155,33,Groupama - FDJ,10079,11799.0,33,22550.0,2018,2,33
J.Kaczmarek,18181,25,Team Hurom,11090,11799.0,61,22550.0,2018,2,34
M.Paterski,783,32,Wibatech Merx 7R,11089,11799.0,20,22550.0,2018,2,35
R.Costa,114,32,UAE Team Emirates,10089,11799.0,41,22550.0,2018,2,36
E.Gasparotto,358,36,Bahrain - Merida,10074,11799.0,30,22550.0,2018,2,37
F.Felline,1580,28,Trek - Segafredo,10088,11799.0,55,22550.0,2018,2,38
I.Rovny,709,31,Gazprom - RusVelo,10098,11799.0,47,22550.0,2018,2,39
E.Buchmann,9344,26,Bora - Hansgrohe,10076,11799.0,38,22550.0,2018,2,40
J.Herrada Lopez,1323,33,"Cofidis, Solutions Credits",10094,11799.0,48,22550.0,2018,2,41
L.Owsian,7771,28,CCC Sprandi Polkowice,10093,11799.0,32,22550.0,2018,2,42
V.Agnoli,776,33,Bahrain - Merida,10074,11799.0,54,22550.0,2018,2,43
I.Garcia,11828,23,Bahrain - Merida,10074,11799.0,31,22550.0,2018,2,44
D.Novak,27210,23,Bahrain - Merida,10074,11799.0,42,22550.0,2018,2,45
A.Zeits,737,32,Astana Pro Team,10073,11799.0,39,22550.0,2018,2,46
G.Bennett,3352,28,Team LottoNL - Jumbo,10085,11799.0,65,22550.0,2018,2,47
J.Tratnik,3050,28,CCC Sprandi Polkowice,10093,11799.0,86,22550.0,2018,2,48
T.Pinot,860,28,Groupama - FDJ,10079,11799.0,64,22550.0,2018,2,49
A.Zakharov,23372,27,Astana Pro Team,10073,11799.0,34,22550.0,2018,2,50
G.Preidler,6244,28,Groupama - FDJ,10079,11799.0,37,22550.0,2018,2,51
M.Padun,27043,22,Bahrain - Merida,10074,11799.0,59,22550.0,2018,2,52
D.Devenyns,752,35,Quick-Step Floors,10083,11799.0,56,22550.0,2018,2,53
S.Puccio,3929,29,Team Sky,10086,11799.0,43,22550.0,2018,2,54
S.Luis Henao,5592,31,Team Sky,10086,11799.0,49,22550.0,2018,2,55
P.Cieslik,6096,32,CCC Sprandi Polkowice,10093,11799.0,36,22550.0,2018,2,56
L.De Plus,27333,23,Quick-Step Floors,10083,11799.0,68,22550.0,2018,2,57
R.Hollenstein,2294,33,Katusha - Alpecin,10084,11799.0,81,22550.0,2018,2,58
J.Restrepo,10916,24,Katusha - Alpecin,10084,11799.0,87,22550.0,2018,2,59
B.Van Poppel,3187,30,Trek - Segafredo,10088,11799.0,131,22576.0,2018,2,60
S.Spilak,147,32,Katusha - Alpecin,10084,11799.0,60,22550.0,2018,2,61
D.Martinelli,14717,25,Quick-Step Floors,10083,11799.0,79,22550.0,2018,2,62
E.Capecchi,290,32,Quick-Step Floors,10083,11799.0,67,22550.0,2018,2,63
M.Schlegel,16608,23,CCC Sprandi Polkowice,10093,11799.0,40,22550.0,2018,2,64
N.Bico,18317,24,Movistar Team,10081,11799.0,53,22550.0,2018,2,65
D.Wyss,912,33,BMC Racing Team,10075,11799.0,95,22550.0,2018,2,66
J.Roelandts,375,33,BMC Racing Team,10075,11799.0,35,22550.0,2018,2,67
D.Teuns,8068,26,BMC Racing Team,10075,11799.0,57,22550.0,2018,2,68
D.Formolo,11011,26,Bora - Hansgrohe,10076,11799.0,51,22550.0,2018,2,69
E.Battaglin,2312,29,Team LottoNL - Jumbo,10085,11799.0,75,22550.0,2018,2,70
W.Bonnet,164,36,Groupama - FDJ,10079,11799.0,98,22550.0,2018,2,71
J.Bakelants,602,32,AG2R La Mondiale,10072,11799.0,6,22546.0,2018,2,72
P.Sivakov,37280,21,Team Sky,10086,11799.0,62,22550.0,2018,2,73
D.Moreno,335,37,Team EF Education First - Drapac,10077,11799.0,94,22550.0,2018,2,74
A.Edmondson,18079,25,Mitchelton - Scott,10082,11799.0,132,22596.0,2018,2,75
S.Davies,31790,23,Dimension Data,10078,11799.0,92,22550.0,2018,2,76
S.Cras,27332,22,Katusha - Alpecin,10084,11799.0,71,22550.0,2018,2,77
G.Van Hoecke,7580,27,Team LottoNL - Jumbo,10085,11799.0,107,22550.0,2018,2,78
P.Niemiec,1836,38,UAE Team Emirates,10089,11799.0,103,22550.0,2018,2,79
C.Chevrier,15750,26,AG2R La Mondiale,10072,11799.0,69,22550.0,2018,2,80
B.Lambrecht,45460,21,Lotto - Soudal,10080,11799.0,58,22550.0,2018,2,81
A.De Marchi,3103,32,BMC Racing Team,10075,11799.0,7,22547.0,2018,2,82
R.Kreuziger,36,32,Mitchelton - Scott,10082,11799.0,78,22550.0,2018,2,83
L.Vervaeke,8078,25,Team Sunweb,10087,11799.0,88,22550.0,2018,2,84
A.Porsev,2346,32,Gazprom - RusVelo,10098,11799.0,44,22550.0,2018,2,85
A.Nych,16683,23,Gazprom - RusVelo,10098,11799.0,85,22550.0,2018,2,86
J.Shaw,37375,22,Lotto - Soudal,10080,11799.0,111,22550.0,2018,2,87
A.Duchesne,6260,27,Groupama - FDJ,10079,11799.0,72,22550.0,2018,2,88
M.Rutkiewicz,746,37,Wibatech Merx 7R,11089,11799.0,82,22550.0,2018,2,89
L.Bak,464,38,Lotto - Soudal,10080,11799.0,105,22550.0,2018,2,90
M.Podlaski,8080,30,Voster Uniwheels,10440,11799.0,102,22550.0,2018,2,91
I.Stannard,715,31,Team Sky,10086,11799.0,97,22550.0,2018,2,92
A.Pedrero,10996,27,Movistar Team,10081,11799.0,77,22550.0,2018,2,93
M.Golas,926,34,Team Sky,10086,11799.0,93,22550.0,2018,2,94
F.De Tier,22679,26,Team LottoNL - Jumbo,10085,11799.0,100,22550.0,2018,2,95
J.Biermans,16787,23,Katusha - Alpecin,10084,11799.0,3,22541.0,2018,2,96
D.Quintana,25680,26,Movistar Team,10081,11799.0,106,22550.0,2018,2,97
F.Beppu,190,35,Trek - Segafredo,10088,11799.0,63,22550.0,2018,2,98
D.Teklehaimanot,1295,30,"Cofidis, Solutions Credits",10094,11799.0,89,22550.0,2018,2,99
E.Sepulveda,9451,27,Movistar Team,10081,11799.0,110,22550.0,2018,2,100
J.Arcas,25695,26,Movistar Team,10081,11799.0,66,22550.0,2018,2,101
Y.Gidich,27257,22,Astana Pro Team,10073,11799.0,80,22550.0,2018,2,102
S.Dillier,3303,28,AG2R La Mondiale,10072,11799.0,84,22550.0,2018,2,103
S.Armee,2503,33,Lotto - Soudal,10080,11799.0,119,22550.0,2018,2,104
L.Vincent,26308,23,Groupama - FDJ,10079,11799.0,123,22550.0,2018,2,105
P.Kennaugh,714,29,Bora - Hansgrohe,10076,11799.0,117,22550.0,2018,2,106
G.Bole,790,33,Bahrain - Merida,10074,11799.0,112,22550.0,2018,2,107
P.Konrad,6245,27,Bora - Hansgrohe,10076,11799.0,104,22550.0,2018,2,108
M.Schwarzmann,3226,27,Bora - Hansgrohe,10076,11799.0,139,22670.0,2018,2,109
E.Ravasi,20579,24,UAE Team Emirates,10089,11799.0,114,22550.0,2018,2,110
V.Conti,20511,25,UAE Team Emirates,10089,11799.0,99,22550.0,2018,2,111
A.Bettiol,20584,25,BMC Racing Team,10075,11799.0,115,22550.0,2018,2,112
D.Villella,14126,27,Astana Pro Team,10073,11799.0,73,22550.0,2018,2,113
R.Dennis,2322,28,BMC Racing Team,10075,11799.0,121,22550.0,2018,2,114
S.Firsanov,980,36,Gazprom - RusVelo,10098,11799.0,120,22550.0,2018,2,115
N.Berhane,6257,27,Dimension Data,10078,11799.0,101,22550.0,2018,2,116
L.Angel Mate,2297,34,"Cofidis, Solutions Credits",10094,11799.0,91,22550.0,2018,2,117
B.O'Connor,42186,23,Dimension Data,10078,11799.0,96,22550.0,2018,2,118
N.Peters,20448,24,AG2R La Mondiale,10072,11799.0,108,22550.0,2018,2,119
C.Verona,7781,26,Mitchelton - Scott,10082,11799.0,116,22550.0,2018,2,120
B.Van Lerberghe,8076,26,"Cofidis, Solutions Credits",10094,11799.0,124,22550.0,2018,2,121
S.Rossetto,1301,31,"Cofidis, Solutions Credits",10094,11799.0,9,22549.0,2018,2,122
B.Gastauer,852,31,AG2R La Mondiale,10072,11799.0,118,22550.0,2018,2,123
L.Wisniowski,6557,27,Team Sky,10086,11799.0,74,22550.0,2018,2,124
H.Vanhoucke,39387,21,Lotto - Soudal,10080,11799.0,122,22550.0,2018,2,125
F.Sabatini,122,33,Quick-Step Floors,10083,11799.0,76,22550.0,2018,2,126
L.Morton,7907,26,Dimension Data,10078,11799.0,125,22550.0,2018,2,127
K.Domagalski,7594,29,ONE Pro Cycling,10462,11799.0,128,22550.0,2018,2,128
H.Carretero,45082,23,Movistar Team,10081,11799.0,113,22550.0,2018,2,129
J.Pantano,1294,30,Trek - Segafredo,10088,11799.0,109,22550.0,2018,2,130
K.Magnusson,11833,26,Team EF Education First - Drapac,10077,11799.0,154,23498.0,2018,2,131
S.Shilov,9164,30,Gazprom - RusVelo,10098,11799.0,126,22550.0,2018,2,132
M.Storer,37447,21,Team Sunweb,10087,11799.0,127,22550.0,2018,2,133
M.Le Turnier,27300,23,"Cofidis, Solutions Credits",10094,11799.0,129,22550.0,2018,2,134
D.McLay,16154,26,Team EF Education First - Drapac,10077,11826.0,148,22946.0,2018,2,135
P.Franczak,11010,27,CCC Sprandi Polkowice,10093,11853.0,133,22604.0,2018,2,136
J.Venter,1065,31,Dimension Data,10078,11853.0,135,22604.0,2018,2,137
A.Frame,17955,25,Trek - Segafredo,10088,11853.0,143,22814.0,2018,2,138
L.Boom,301,33,Team LottoNL - Jumbo,10085,11853.0,141,22693.0,2018,2,139
M.Belkov,2147,33,Katusha - Alpecin,10084,11853.0,138,22650.0,2018,2,140
Z.Bizhigitov,18570,27,Astana Pro Team,10073,11853.0,134,22604.0,2018,2,141
A.Foliforov,9121,26,Gazprom - RusVelo,10098,11853.0,137,22645.0,2018,2,142
J.Cardona,41296,21,Team EF Education First - Drapac,10077,11871.0,150,22991.0,2018,2,143
M.Docker,941,32,Team EF Education First - Drapac,10077,11871.0,142,22731.0,2018,2,144
A.Stachowiak,8081,29,Voster Uniwheels,10440,11880.0,136,22631.0,2018,2,145
L.Owen,27040,23,Team EF Education First - Drapac,10077,11917.0,147,22853.0,2018,2,146
E.Shalunov,6381,26,Gazprom - RusVelo,10098,11924.0,140,22675.0,2018,2,147
B.Eisel,93,37,Dimension Data,10078,12074.0,151,22991.0,2018,2,148
M.Albasini,91,38,Mitchelton - Scott,10082,12074.0,145,22825.0,2018,2,149
K.Gradek,6555,28,CCC Sprandi Polkowice,10093,12074.0,144,22820.0,2018,2,150
C.Benedetti,3224,31,Bora - Hansgrohe,10076,12074.0,146,22825.0,2018,2,151
L.Hofstede,16986,24,Team Sunweb,10087,12228.0,152,23139.0,2018,2,152
P.Bauhaus,16816,24,Team Sunweb,10087,12228.0,153,23333.0,2018,2,153
N.Roche,189,34,BMC Racing Team,10075,12228.0,149,22979.0,2018,2,154
A.Hodeg,41293,22,Quick-Step Floors,10083,11399.0,1,33927.0,2018,3,1
D.McLay,16154,26,Team EF Education First - Drapac,10077,11399.0,146,34339.0,2018,3,2
A.Greipel,377,36,Lotto - Soudal,10080,11399.0,4,33942.0,2018,3,3
S.Modolo,1579,31,Team EF Education First - Drapac,10077,11399.0,36,33949.0,2018,3,4
M.Trentin,3933,29,Mitchelton - Scott,10082,11399.0,7,33945.0,2018,3,5
G.Nizzolo,2982,29,Trek - Segafredo,10088,11399.0,6,33945.0,2018,3,6
M.Mørkøv,721,33,Quick-Step Floors,10083,11399.0,33,33949.0,2018,3,7
M.Sarreau,17210,25,Groupama - FDJ,10079,11399.0,20,33949.0,2018,3,8
J.Roelandts,375,33,BMC Racing Team,10075,11399.0,26,33949.0,2018,3,9
M.Teunissen,11313,26,Team Sunweb,10087,11399.0,13,33949.0,2018,3,10
C.Venturini,21921,25,AG2R La Mondiale,10072,11399.0,15,33949.0,2018,3,11
P.Ackermann,9746,24,Bora - Hansgrohe,10076,11399.0,2,33929.0,2018,3,12
S.Consonni,20454,24,UAE Team Emirates,10089,11399.0,14,33949.0,2018,3,13
I.Garcia,11828,23,Bahrain - Merida,10074,11399.0,24,33949.0,2018,3,14
E.Boasson Hagen,31,31,Dimension Data,10078,11399.0,17,33949.0,2018,3,15
P.Franczak,11010,27,CCC Sprandi Polkowice,10093,11399.0,131,34003.0,2018,3,16
A.Porsev,2346,32,Gazprom - RusVelo,10098,11399.0,37,33949.0,2018,3,17
A.Lutsenko,6230,26,Astana Pro Team,10073,11399.0,25,33949.0,2018,3,18
B.Van Poppel,3187,30,Trek - Segafredo,10088,11399.0,130,33975.0,2018,3,19
S.Oomen,16988,23,Team Sunweb,10087,11399.0,19,33949.0,2018,3,20
D.Van Poppel,7730,25,Team LottoNL - Jumbo,10085,11399.0,16,33949.0,2018,3,21
L.Wisniowski,6557,27,Team Sky,10086,11399.0,50,33949.0,2018,3,22
N.Bouhanni,2530,28,"Cofidis, Solutions Credits",10094,11399.0,18,33949.0,2018,3,23
M.Paterski,783,32,Wibatech Merx 7R,11089,11399.0,21,33949.0,2018,3,24
P.Cieslik,6096,32,CCC Sprandi Polkowice,10093,11399.0,35,33949.0,2018,3,25
M.Kwiatkowski,2961,28,Team Sky,10086,11399.0,11,33948.0,2018,3,26
S.Chernetski,6526,28,Astana Pro Team,10073,11399.0,22,33949.0,2018,3,27
L.Mezgec,9234,30,Mitchelton - Scott,10082,11399.0,52,33949.0,2018,3,28
I.Rovny,709,31,Gazprom - RusVelo,10098,11399.0,42,33949.0,2018,3,29
B.Van Lerberghe,8076,26,"Cofidis, Solutions Credits",10094,11399.0,96,33949.0,2018,3,30
E.Shalunov,6381,26,Gazprom - RusVelo,10098,11399.0,136,34074.0,2018,3,31
S.Puccio,3929,29,Team Sky,10086,11399.0,41,33949.0,2018,3,32
J.Tratnik,3050,28,CCC Sprandi Polkowice,10093,11399.0,61,33949.0,2018,3,33
N.Bico,18317,24,Movistar Team,10081,11399.0,45,33949.0,2018,3,34
A.Duchesne,6260,27,Groupama - FDJ,10079,11399.0,56,33949.0,2018,3,35
